Macoco G.M.	macoco g.m.	1
Elizabeth Burgos	elizabeth burgos	1
Zoé Valdés	zoé valdés	1
Rómulo Gallegos	rómulo gallegos	1
Ki Longfellow	ki longfellow	1
Leopoldo Alas	leopoldo alas	1
Augusto Monterroso	augusto monterroso	1
Javier Cercas	javier cercas	1
Fernando Lázaro Carreter	fernando lázaro carreter	1
Antoine de Saint-Exupéry	antoine de saint-exupéry	1
Albert Camus	albert camus	1
Alexandre Dumas	alexandre dumas	1
Émile Zola	émile zola	1
Françoise Sagan	françoise sagan	1
Honoré de Balzac	honoré de balzac	1
Pierre Choderlos de Laclos	pierre choderlos de laclos	1
Victor Hugo	victor hugo	1
Jules Verne	jules verne	1
Alain-Fournier	alain-fournier	1
Voltaire	voltaire	1
Marcel Proust	marcel proust	1
Colette	colette	1
Jean Racine	jean racine	1
Alphonse Daudet	alphonse daudet	1
Gustave Flaubert	gustave flaubert	1
Stendhal	stendhal	1
Sébastien Japrisot	sébastien japrisot	1
Alexandre Dumas fils	alexandre dumas fils	1
Gaétan Soucy	gaétan soucy	1
Jean de La Fontaine	jean de la fontaine	1
Serge Brussolo	serge brussolo	1
Eugène Ionesco	eugène ionesco	1
Marcel Pagnol	marcel pagnol	1
René Goscinny	rené goscinny	1
Pierre-Augustin Caron de Beaumarchais	pierre-augustin caron de beaumarchais	1
Molière	molière	1
Jean-Christophe Grangé	jean-christophe grangé	1
Pierre Corneille	pierre corneille	1
René Barjavel	rené barjavel	1
Pierre de Marivaux	pierre de marivaux	1
Guy de Maupassant	guy de maupassant	1
George Sand	george sand	1
Denis Diderot	denis diderot	1
Andre Leroy	andre leroy	1
Jean-Yves Crozier	jean-yves crozier	1
Jean Hamant	jean hamant	1
Delphine de Vigan	delphine de vigan	1
Jean-Paul Sartre	jean-paul sartre	1
Léonora Miano	léonora miano	1
Muriel Barbery	muriel barbery	1
Daniel Pennac	daniel pennac	1
Raymond Queneau	raymond queneau	1
Gérard de Nerval	gérard de nerval	1
François Rabelais	françois rabelais	1
Charles Perrault	charles perrault	1
Christiane Rochefort	christiane rochefort	1
Hector Poullet	hector poullet	1
Jean-Jacques Rousseau	jean-jacques rousseau	1
Benoîte Groult	benoîte groult	1
Bernard Werber	bernard werber	1
Antoine François Prévost	antoine françois prévost	1
Jean-Luc Bizien	jean-luc bizien	1
Cécile Duquenne	cécile duquenne	1
Anne Rossi	anne rossi	1
Maxime Chattam	maxime chattam	1
Richard Arlain	richard arlain	1
François Mauriac	françois mauriac	1
